index	term_id
24785	30455
24786	42374
24787	11680
24788	34106
24789	27387
24790	4068
24791	7849
24792	13215
24793	105545
24794	22125
24795	58913
24796	11459
24797	38352
24798	18624
24799	18450
24800	48692
24801	30373
24802	29723
24803	25432
24804	28296
24805	50353
24806	37449
24807	56841
24808	14982
24809	57902
24810	35707
24811	42920
24812	21188
24813	22182
24814	25522
24815	55711
24816	33196
24817	40335
24818	12643
24819	32101
24820	15865
24821	5262
24822	33189
24823	45323
24824	62979
24825	1114518
24826	24948
24827	45197
24828	25536
24829	12702
24830	17528
24831	29251
24832	11641
24833	12985
24834	24975
24835	15002
24836	42927
24837	69149
24838	67522
24839	56983
24840	32573
24841	41983
24842	5463
24843	36991
24844	51717
24845	6302
24846	25742
24847	36638
24848	12491
24849	14642
24850	29832
24851	15594
24852	9617
24853	84825
24854	15436
24855	66351
24856	10022
24857	20750
24858	27447
24859	85409
24860	9345
24861	5650
24862	98740
24863	38157
24864	15725
24865	38369
24866	66956
24867	19634
24868	51394
24869	19840
24870	30943
24871	59497
24872	28293
24873	49485
24874	24336
24875	5519
24876	15258
24877	15962
24878	17544
24879	22130
24880	9868
24881	26600
24882	60848
24883	44589
24884	18012
24885	31746
24886	53869
24887	64947
24888	7605
24889	38804
24890	51646
24891	61414
24892	29280
24893	30118
24894	30762
24895	37912
24896	43100
24897	35024
24898	17625
24899	28062
24900	23579
24901	108826
24902	32266
24903	7793
24904	28101
24905	21609
24906	109420
24907	70792
24908	142697
24909	19023
24910	23141
24911	44793
24912	47568
24913	11308
24914	33422
24915	1222
24916	39026
24917	53548
24918	57568
24919	34024
24920	4231
24921	52287
24922	17903
24923	46570
24924	33671
24925	27200
24926	47151
24927	49150
24928	48495
24929	20464
24930	35793
24931	32215
24932	26585
24933	13000
24934	47067
24935	43874
24936	61836
24937	27676
24938	3685
24939	141467
24940	35272
24941	41987
24942	49299
24943	14162
24944	37895
24945	22800
24946	13721
24947	62736
24948	43253
24949	76969
24950	10254
24951	47513
24952	45015
24953	52337
24954	44812
24955	20968
24956	5182
24957	17853
24958	48211
24959	53331
24960	18511
24961	16730
24962	35801
24963	104132
24964	7790
24965	756885
24966	20709
24967	5777
24968	47358
24969	57503
24970	12610
24971	27309
24972	30886
24973	3533
24974	25614
24975	64932
24976	62816
24977	15700
24978	14067
24979	59455
24980	37526
24981	19487
24982	13348
24983	3985
24984	19350
24985	15073
24986	53967
24987	29917
24988	714
24989	17150
24990	29307
24991	19309
24992	33837
24993	16327
24994	51234
24995	14237
24996	34620
24997	34276
24998	35475
24999	12376
25000	14892
25001	15634
25002	18233
25003	20299
25004	9689
25005	64287
25006	25734
25007	29265
25008	29045
25009	77390
25010	14257
25011	37110
25012	25950
25013	15495
25014	11339
25015	18184
25016	11254
25017	9637
25018	68694
25019	49898
25020	30257
25021	57818
25022	70239
25023	30459
25024	14184
25025	29392
25026	24619
25027	37671
25028	33381
25029	15789
25030	6325
25031	61796
25032	24255
25033	53320
25034	42532
25035	16623
25036	15595
25037	19011
25038	40052
25039	101929
25040	6285
25041	142348
25042	6735
25043	11731
25044	2402
25045	23423
25046	30411
25047	40240
25048	20290
25049	54183
25050	18631
25051	34745
25052	20321
25053	42181
25054	36858
25055	46144
25056	35671
25057	13837
25058	42816
25059	11945
25060	11541
25061	35530
25062	131325
25063	27742
25064	51242
25065	42772
25066	31301
25067	39600
25068	19716
25069	37212
25070	31662
25071	20624
25072	39569
25073	21608
25074	27811
25075	46190
25076	35892
25077	38572
25078	20513
25079	10641
25080	24649
25081	29859
25082	32877
25083	106481
25084	9960
25085	49127
25086	20846
25087	16800
25088	24161
25089	39055
25090	71556
25091	20054
25092	46022
25093	32097
25094	17671
25095	18320
25096	4594
25097	26325
25098	5981
25099	25181
25100	10095
25101	28201
25102	3544
25103	11160
25104	59986
25105	27080
25106	2959539
25107	16836
25108	80965
25109	39127
25110	91586
25111	48183
25112	27098
25113	33258
25114	64122
25115	22716
25116	53007
25117	23340
25118	11685
25119	41801
25120	40796
25121	26605
25122	6474
25123	43458
25124	6946
25125	37684
25126	60898
25127	59899
25128	16123
25129	51736
25130	5874
25131	14270
25132	15831
25133	40112
25134	31768
25135	45361
25136	20448
25137	44842
25138	14886
25139	44274
25140	22471
25141	22043
25142	84680
25143	97956
25144	59317
25145	16543
25146	18933
25147	30369
25148	28279
25149	22618
25150	23702
25151	14076
25152	42265
25153	538260
25154	17279
25155	62302
25156	31868
25157	9605
25158	1878
25159	27234
25160	20657
25161	9270
25162	43225
25163	39488
25164	14231
25165	28539
25166	47643
25167	41486
25168	53290
25169	8625
25170	10352
25171	12605
25172	44163
25173	62046
25174	7360
25175	10513
25176	39502
25177	54686
25178	1395
25179	51148
25180	37676
25181	12103
25182	7504
25183	27543
25184	14109
25185	14917
25186	15033
25187	10644
25188	24372
25189	3502
25190	22521
25191	26831
25192	31223
25193	15602
25194	12733
25195	56064
25196	14807
25197	25449
25198	27264
25199	27221
25200	48028
25201	18034
25202	29248
25203	39237
25204	41200
25205	32952
25206	11464
25207	13070
25208	22562
25209	6241
25210	62946
25211	34483
25212	672932
25213	10003
25214	52461
25215	34978
25216	17380
25217	22987
25218	73619
25219	6583
25220	30017
25221	24089
25222	39196
25223	29959
25224	13114
25225	30132
25226	18271
25227	10630
25228	24931
25229	34124
25230	34375
25231	27772
25232	35703
25233	25274
25234	19382
25235	41691
25236	27635
25237	16211
25238	32236
25239	27835
25240	22969
25241	26248
25242	21504
25243	8925
25244	53229
25245	6394
25246	7959
25247	45013
25248	49895
25249	25065
25250	6239
25251	428107
25252	31432
25253	51443
25254	20755
25255	4943
25256	21795
25257	35948
25258	52249
25259	1300915
25260	52676
25261	37999
25262	11664
25263	19730
25264	19188
25265	6908
25266	9271
25267	13609
25268	12912
25269	39097
25270	91732
25271	29788
25272	47845
25273	21798
25274	31254
25275	512
25276	20133
25277	23978
25278	39975
25279	38957
25280	12374
25281	30052
25282	7850
25283	43440
25284	21639
25285	1188553
25286	54840
25287	46402
25288	21636
25289	40817
25290	43948
25291	18586
25292	23293
25293	31243
25294	28224
25295	14681
25296	20663
25297	30720
25298	70137
25299	14741
25300	33168
25301	38510
25302	6715
25303	34477
25304	2059
25305	31373
25306	25042
25307	3388
25308	35334
25309	4837
25310	53544
25311	77279
25312	18227
25313	1032
25314	8552
25315	39463
25316	42724
25317	26175
25318	16616
25319	26382
25320	21538
25321	53702
25322	45555
25323	11158
25324	36048
25325	34688
25326	32997
25327	42740
25328	57009
25329	33313
25330	51262
25331	3642
25332	61388
25333	41119
25334	14966
25335	9667
25336	61695
25337	31198
25338	15992
25339	15190
25340	33579
25341	39192
25342	58235
25343	23559
25344	21084
25345	1114519
25346	49011
25347	808
25348	47228
25349	36072
25350	28251
25351	35277
25352	31702
25353	15530
25354	9613
25355	56362
25356	4567
25357	12794
25358	38797
25359	26268
25360	22038
25361	54107
25362	25542
25363	63132
25364	48373
25365	73324
25366	9684
25367	16229
25368	9406
25369	28520
25370	38829
25371	894945
25372	36334
25373	24813
25374	68278
25375	4159
25376	36579
25377	2791
25378	32357
25379	17189
25380	23982
25381	8847
25382	27897
25383	22173
25384	5502
25385	54282
25386	123829
25387	22319
25388	28694
25389	27589
25390	21629
25391	31107
25392	127783
25393	15409
25394	61534
25395	53106
25396	11738
25397	33547
25398	36983
25399	18946
25400	44764
25401	40863
25402	58222
25403	63253
25404	28221
25405	41191
25406	23218
25407	47294
25408	8820
25409	4901
25410	4403
25411	18344
25412	8306
25413	8181
25414	13599
25415	47346
25416	71251
25417	27072
25418	31809
25419	70796
25420	46487
25421	23697
25422	14286
25423	17907
25424	44623
25425	6275
25426	12244
25427	9326
25428	52083
25429	19764
25430	37788
25431	27893
25432	38857
25433	2732
25434	35227
25435	46395
25436	81981
25437	110334
25438	75767
25439	48229
25440	36604
25441	48132
25442	32800
25443	11197
25444	20346
25445	48278
25446	27348
25447	27291
25448	4819
25449	35466
25450	34906
25451	64101
25452	46255
25453	21371
25454	32705
25455	23291
25456	40984
25457	54109
25458	30698
25459	39880
25460	21718
25461	20562
25462	21419
25463	20680
25464	25366
25465	51676
25466	27015
25467	39521
25468	34065
25469	45924
25470	16946
25471	21702
25472	12743
25473	12895
25474	29234
25475	29906
25476	34144
25477	49362
25478	2646
25479	44686
25480	1865
25481	37343
25482	18723
25483	20585
25484	49570
25485	21036
25486	30635
25487	31035
25488	44001
25489	14395
25490	10568
25491	36794
25492	35940
25493	29495
25494	21741
25495	34246
25496	59442
25497	1039373
25498	119244
25499	49366
25500	133825
25501	51797
25502	49950
25503	53330
25504	33571
25505	16184
25506	32095
25507	32535
25508	53757
25509	49081
25510	60720
25511	55991
25512	14040
25513	47382
25514	7933
25515	34915
25516	23979
25517	7343
25518	33062
25519	32044
25520	39847
25521	42680
25522	51408
25523	9850
25524	6558
25525	25882
25526	24425
25527	23767
25528	25565
25529	44034
25530	21158
25531	28669
25532	51082
25533	23148
25534	31890
25535	17633
25536	46342
25537	63103
25538	73979
25539	6170
25540	1992119
25541	11322
25542	36145
25543	22685
25544	67174
25545	48948
25546	65828
25547	60382
25548	13584
25549	20497
25550	7975
25551	13407
25552	46139
25553	45465
25554	16812
25555	28722
25556	64982
25557	23152
25558	40593
25559	43415
25560	9835
25561	83720
25562	45221
25563	9765
25564	20635
25565	26728
25566	8137
25567	43832
25568	1887
25569	76338
25570	34878
25571	67280
25572	11601
25573	23427
25574	71489
25575	50067
25576	537
25577	45473
25578	31534
25579	27151
25580	8220
25581	17615
25582	19889
25583	20586
25584	55176
25585	55543
25586	7247
25587	31379
25588	28825
25589	59283
25590	466061
25591	16676
25592	39329
25593	38135
25594	14139
25595	10673
25596	29612
25597	16926
25598	37666
25599	31289
25600	51452
25601	7872
25602	64710
25603	41825
25604	3121
25605	75375
25606	6967
25607	13955
25608	43858
25609	34343
25610	32416
25611	28352
25612	29913
25613	17428
25614	31605
25615	54519
25616	39598
25617	49986
25618	50119
25619	12638
25620	27140
25621	33153
25622	53944
25623	7432
25624	20987
25625	49179
25626	20599
25627	9904
25628	17391
25629	23625
25630	34769
25631	68501
25632	52260
25633	41006
25634	8906
25635	12142
25636	25928
25637	1268830
25638	8162
25639	21586
25640	20479
25641	60934
25642	11209
25643	36771
25644	34292
25645	61092
25646	34626
25647	18087
25648	8000
25649	19163
25650	14704
25651	40267
25652	42621
25653	41447
25654	6495
25655	81409
25656	31213
25657	2081
25658	27894
25659	63477
25660	1269254
25661	34281
25662	915767
25663	875871
25664	48962
25665	16833
25666	23576
25667	51098
25668	86247
25669	42886
25670	19575
25671	38502
25672	7713
25673	38416
25674	45437
25675	33263
25676	18942
25677	23186
25678	50354
25679	56612
25680	85364
25681	28904
25682	29344
25683	25337
25684	31073
25685	8074
25686	12876
25687	79335
25688	38246
25689	94231
25690	22631
25691	43171
25692	21100
25693	51135
25694	19872
25695	39932
25696	39091
25697	17948
25698	34399
25699	24763
25700	48603
25701	19925
25702	74133
25703	106264
25704	19330
25705	57480
25706	54827
25707	15979
25708	37060
25709	62041
25710	67682
25711	32317
25712	23956
25713	57311
25714	45157
25715	18775
25716	54154
25717	29244
25718	43407
25719	3641
25720	8678
25721	89741
25722	11914
25723	58368
25724	37513
25725	26991
25726	12426
25727	7381
25728	16925
25729	12745
25730	30778
25731	3625
25732	62311
25733	41827
25734	20292
25735	6683
25736	31453
25737	17517
25738	3550
25739	44154
25740	31835
25741	12636
25742	14696
25743	33947
25744	51880
25745	4333
25746	58871
25747	22701
25748	34308
25749	47912
25750	21747
25751	93229
25752	43272
25753	44113
25754	31154
25755	12694
25756	80342
25757	30655
25758	53535
25759	1641
25760	7347
25761	121170
25762	32827
25763	38940
25764	17144
25765	71152
25766	34892
25767	42954
25768	95182
25769	36591
25770	34861
25771	6539
25772	25933
25773	8449
25774	2608414
25775	46299
25776	14656
25777	11302
25778	47324
25779	12568
25780	7146
25781	32289
25782	33473
25783	25643
25784	39542
25785	74356
25786	14631
25787	39312
25788	15182
25789	48069
25790	42441
25791	21887
25792	148679
25793	49682
25794	23704
25795	6652
25796	2752
25797	36527
25798	19787
25799	63016
25800	48263
25801	35718
25802	2352
25803	81734
25804	43737
25805	54392
25806	19978
25807	60554
25808	47415
25809	38948
25810	13648
25811	45050
25812	40815
25813	29844
25814	40925
25815	47900
25816	37083
25817	49199
25818	13767
25819	23105
25820	23336
25821	32001
25822	64550
25823	20337
25824	5601
25825	8112
25826	18285
25827	16514
25828	22647
25829	71954
25830	9898
25831	39345
25832	66618
25833	6733
25834	4717
25835	71760
25836	27428
25837	42766
25838	18461
25839	47496
25840	32130
25841	29061
25842	7119
25843	43739
25844	59284
25845	33573
25846	39474
25847	6229
25848	1259420
25849	11317
25850	24168
25851	27809
25852	35333
25853	5918
25854	33086
25855	22823
25856	39096
25857	33892
25858	35885
25859	38994
25860	22774
25861	41837
25862	22427
25863	48747
25864	34469
25865	4032
25866	30674
25867	6203
25868	13131
25869	47979
25870	31615
25871	59333
25872	38732
25873	23264
25874	50630
25875	21438
25876	26432
25877	24397
25878	3907
25879	24239
25880	56686
25881	22118
25882	12504
25883	4271
25884	19071
25885	8727
25886	38451
25887	5541
25888	27517
25889	55474
25890	8964
25891	11088
25892	14578
25893	15517
25894	30621
25895	12054
25896	60283
25897	11016
25898	32782
25899	51081
25900	17157
25901	61007
25902	8102
25903	45954
25904	35884
25905	37028
25906	28463
25907	14678
25908	31958
25909	4138
25910	28631
25911	35660
25912	50834
25913	64871
25914	18999
25915	55530
25916	48630
25917	7249
25918	7636
25919	28897
25920	26310
25921	36238
25922	18137
25923	12609
25924	23666
25925	37890
25926	33907
25927	14292
25928	41684
25929	10625
25930	11333
25931	108872
25932	32762
25933	24613
25934	18468
25935	28857
25936	34199
25937	40235
25938	5069
25939	38076
25940	38678
25941	10080
25942	28668
25943	30234
25944	149827
25945	57065
25946	464779
25947	67560
25948	19695
25949	17206
25950	4811
25951	15915
25952	109358
25953	10724
25954	61739
25955	20737
25956	27992
25957	37820
25958	13656
25959	15722
25960	20149
25961	19793
25962	34140
25963	11712
25964	55057
25965	61687
25966	28695
25967	37147
25968	30062
25969	24615
25970	12326
25971	12362
25972	32479
25973	31119
25974	53653
25975	48327
25976	49431
25977	39745
25978	4046
25979	41590
25980	17649
25981	34561
25982	4715
25983	38901
25984	133525
25985	52502
25986	25088
25987	80841
25988	89583
25989	64054
25990	45434
25991	51364
25992	66623
25993	42038
25994	6017
25995	48144
25996	2767478
25997	37108
25998	33336
25999	8450
26000	8017
26001	31845
26002	51575
26003	126377
26004	13572
26005	16165
26006	11770
26007	38557
26008	26446
26009	14663
26010	42162
26011	37120
26012	22016
26013	35694
26014	37929
26015	26643
26016	24896
26017	12684
26018	11880
26019	19481
26020	21644
26021	29141
26022	29835
26023	38323
26024	37869
26025	16922
26026	59945
26027	26317
26028	35495
26029	20543
26030	3401
26031	24191
26032	10450
26033	22626
26034	56100
26035	3788
26036	2765
26037	33706
26038	42869
26039	16172
26040	40616
26041	61458
26042	18937
26043	46820
26044	6097
26045	46151
26046	61439
26047	17202
26048	51529
26049	49954
26050	13768
26051	43830
26052	122736
26053	11228
26054	29861
26055	109282
26056	16552
26057	503260
26058	48224
26059	58846
26060	59033
26061	18707
26062	22725
26063	17117
26064	59150
26065	28693
26066	10170
26067	44226
26068	48570
26069	7081
26070	60705
26071	8132
26072	208
26073	35118
26074	37511
26075	44721
26076	21940
26077	54076
26078	15041
26079	51145
26080	41793
26081	30652
26082	39285
26083	50645
26084	18351
26085	33968
26086	40729
26087	34213
26088	59936
26089	16214
26090	17407
26091	28620
26092	11584
26093	27028
26094	22667
26095	47302
26096	23258
26097	27639
26098	17998
26099	27799
26100	689875
26101	48205
26102	56665
26103	27909
26104	43806
26105	44570
26106	19534
26107	35084
26108	27885
26109	17356
26110	10942
26111	36283
26112	43746
26113	17985
26114	19662
26115	39782
26116	110957
26117	19615
26118	16488
26119	5513
26120	48608
26121	10360
26122	51396
26123	69148
26124	44072
26125	4909
26126	48164
26127	11071
26128	10585
26129	47657
26130	28131
26131	32212
26132	73808
26133	34322
26134	21160
26135	15062
26136	43636
26137	29953
26138	2957292
26139	23698
26140	9090
26141	3380
26142	23840
26143	25795
26144	19883
26145	6378
26146	14722
26147	2183
26148	32234
26149	48977
26150	1754
26151	16387
26152	14141
26153	34957
26154	26615
26155	37650
26156	6295
26157	12850
26158	7130
26159	37370
26160	26503
26161	41582
26162	1121
26163	24876
26164	15622
26165	25254
26166	37167
26167	43994
26168	74140
26169	35120
26170	56828
26171	95588
26172	38070
26173	41374
26174	25806
26175	18657
26176	44714
26177	80868
26178	21239
26179	42328
26180	29042
26181	39203
26182	10484
26183	23830
26184	16545
26185	29616
26186	26689
26187	31843
26188	10482
26189	2002967
26190	14371
26191	144315
26192	40691
26193	47360
26194	32833
26195	28749
26196	30788
26197	17862
26198	25808
26199	22537
26200	17855
26201	34646
26202	10661
26203	30996
26204	38535
26205	22491
26206	47766
26207	25861
26208	55139
26209	18054
26210	38602
26211	21649
26212	48593
26213	42437
26214	43471
26215	23306
26216	47295
26217	18571
26218	8738
26219	23467
26220	57003
26221	24216
26222	26611
26223	34039
26224	42410
26225	51438
26226	48766
26227	8197
26228	17054
26229	15160
26230	1925954
26231	3247
26232	58995
26233	132645
26234	16248
26235	1138793
26236	35142
26237	28783
26238	20351
26239	9771
26240	41022
26241	17134
26242	44615
26243	28474
26244	31168
26245	58475
26246	10696
26247	40003
26248	139379
26249	49967
26250	36572
26251	16817
26252	7685
26253	18542
26254	20016
26255	61258
26256	74625
26257	12807
26258	8589
26259	15648
26260	41614
26261	32134
26262	49466
26263	38192
26264	57686
26265	42587
26266	4170
26267	23638
26268	9916
26269	26928
26270	35546
26271	37818
26272	38405
26273	47224
26274	19820
26275	42659
26276	39976
26277	15022
26278	29317
26279	42718
26280	41113
26281	58067
26282	26082
26283	56157
26284	43371
26285	17239
26286	53120
26287	7851
26288	67598
26289	5728
26290	56352
26291	52229
26292	8863
26293	10529
26294	39413
26295	34748
26296	29870
26297	59662
26298	4729
26299	31229
26300	34585
26301	16472
26302	56180
26303	31161
26304	30272
26305	31438
26306	15810
26307	51843
26308	60511
26309	38740
26310	28185
26311	11495
26312	3729
26313	23821
26314	58697
26315	57619
26316	27906
26317	36124
26318	64843
26319	16743
26320	12217
26321	57124
26322	4857
26323	1571379
26324	6554
26325	91776
26326	28811
26327	34384
26328	35329
26329	21126
26330	548415
26331	33886
26332	13309
26333	17466
26334	43972
26335	69475
26336	15427
26337	26844
26338	52738
26339	72815
26340	34638
26341	10837
26342	10604
26343	55181
26344	18890
26345	50709
26346	20061
26347	53013
26348	36004
26349	17940
26350	41879
26351	16380
26352	50455
26353	27281
26354	37813
26355	18200
26356	11672
26357	41179
26358	6046
26359	12074
26360	33887
26361	1858185
26362	18641
26363	22452
26364	52750
26365	31784
26366	1271168
26367	12020
26368	14378
26369	17126
26370	5699
26371	13892
26372	64860
26373	47574
26374	8266
26375	12423
26376	25021
26377	66536
26378	56706
26379	41369
26380	21770
26381	6691
26382	46859
26383	13882
26384	53918
26385	6224
26386	80924
26387	35810
26388	756
26389	85354
26390	24440
26391	38450
26392	20557
26393	56518
26394	33751
26395	4826
26396	68178
26397	66486
26398	29884
26399	50984
26400	20677
26401	43358
26402	52232
26403	44644
26404	13069
26405	3205
26406	70168
26407	14063
26408	21304
26409	10272
26410	24627
26411	56053
26412	50284
26413	31645
26414	24724
26415	39781
26416	27531
26417	4530
26418	106527
26419	32402
26420	26315
26421	9733
26422	13585
26423	11356
26424	53373
26425	4186
26426	90076
26427	27524
26428	18539
26429	40441
26430	9858
26431	7842
26432	42975
26433	18172
26434	2436
26435	65782
26436	53664
26437	36419
26438	44503
26439	32736
26440	70103
26441	13167
26442	34741
26443	18291
26444	4930
26445	35620
26446	35088
26447	26043
26448	33297
26449	20947
26450	32645
26451	26481
26452	50357
26453	19050
26454	36589
26455	74091
26456	14987
26457	15747
26458	54460
26459	55293
26460	31589
26461	18895
26462	21868
26463	27056
26464	76288
26465	54292
26466	44724
26467	48969
26468	49008
26469	53449
26470	40354
26471	35759
26472	46526
26473	14665
26474	6144
26475	24463
26476	19607
26477	32027
26478	34098
26479	8055
26480	54374
26481	34667
26482	16325
26483	36471
26484	35978
26485	25307
26486	3076
26487	36523
26488	22862
26489	1961
26490	20913
26491	43504
26492	22215
26493	10151
26494	5860
26495	28894
26496	52513
26497	10391
26498	12533
26499	26140
26500	39017
26501	33655
26502	36318
26503	46612
26504	12747
26505	6864
26506	15604
26507	878375
26508	13237
26509	51348
26510	48671
26511	50381
26512	39951
26513	24316
26514	15555
26515	57191
26516	35827
26517	25835
26518	9222
26519	30973
26520	35510
26521	13936
26522	65102
26523	19311
26524	20211
26525	25658
26526	48640
26527	50868
26528	23969
26529	58109
26530	11439
26531	13487
26532	43280
26533	19107
26534	30467
26535	25387
26536	24572
26537	125758
26538	46861
26539	7788
26540	28782
26541	6673
26542	86575
26543	19935
26544	42216
26545	3873
26546	36595
26547	54661
26548	19742
26549	28837
26550	46039
26551	74405
26552	21210
26553	36823
26554	2810
26555	50095
26556	85600
26557	40192
26558	10340
26559	10233
26560	33480
26561	33903
26562	81549
26563	67384
26564	50312
26565	64575
26566	41923
26567	17639
26568	38359
26569	37240
26570	3175932
26571	26187
26572	65184
26573	46625
26574	29834
26575	22310
26576	8657
26577	58494
26578	12335
26579	24342
26580	49557
26581	52355
26582	11579
26583	60508
26584	1114600
26585	19474
26586	28266
26587	41919
26588	59666
26589	52171
26590	15557
26591	13749
26592	9548
26593	9242
26594	8907
26595	44566
26596	19416
26597	27556
26598	68590
26599	37923
26600	83645
26601	31865
26602	20065
26603	21493
26604	53299
26605	25393
26606	10765
26607	23519
26608	16256
26609	42069
26610	17562
26611	15087
26612	45698
26613	5091
26614	41710
26615	23939
26616	58454
26617	20427
26618	48501
26619	32075
26620	41086
26621	55762
26622	9064
26623	49687
26624	31698
26625	69194
26626	9668
26627	45963
26628	56107
26629	19128
26630	11205
26631	24639
26632	11969
26633	1266124
26634	27956
26635	140690
26636	26139
26637	17329
26638	31203
26639	24832
26640	4141
26641	11018
26642	19987
26643	33733
26644	49169
26645	29890
26646	11512
26647	26117
26648	68487
26649	39809
26650	61089
26651	19401
26652	9102
26653	22146
26654	9787
26655	8109
26656	20102
26657	30709
26658	8046
26659	40336
26660	67922
26661	37359
26662	45871
26663	34004
26664	13077
26665	4374
26666	1496826
26667	34421
26668	15940
26669	20332
26670	2137
26671	36633
26672	31009
26673	28126
26674	5602
26675	22370
26676	35258
26677	50638
26678	50957
26679	53244
26680	57127
26681	20700
26682	27831
26683	30980
26684	8658
26685	51051
26686	15208
26687	38368
26688	23397
26689	51126
26690	45863
26691	10965
26692	56572
26693	28012
26694	14219
26695	8874
26696	43444
26697	49500
26698	34127
26699	19790
26700	64980
26701	39128
26702	498968
26703	50544
26704	8943
26705	28754
26706	37725
26707	41391
26708	6825
26709	40101
26710	43105
26711	48057
26712	36134
26713	58037
26714	24337
26715	27867
26716	3445
26717	18131
26718	36152
26719	57970
26720	17342
26721	7912
26722	23176
26723	5501
26724	33083
26725	107069
26726	16830
26727	23055
26728	15997
26729	50628
26730	13859
26731	48338
26732	34801
26733	15639
26734	39568
26735	20632
26736	42266
26737	27328
26738	17260
26739	28425
26740	29001
26741	29295
26742	21871
26743	7355
26744	5758
26745	15314
26746	21552
26747	49009
26748	17451
26749	4105
26750	33021
26751	35690
26752	22253
26753	38413
26754	34756
26755	29030
26756	832715
26757	25459
26758	142386
26759	29229
26760	53943
26761	52824
26762	42716
26763	32233
26764	24543
26765	10535
26766	40417
26767	87856
26768	29962
26769	40346
26770	41069
26771	24259
26772	33922
26773	31748
26774	28108
26775	20556
26776	3697
26777	75726
26778	29602
26779	8064
26780	12647
26781	29213
26782	33976
26783	36620
26784	28990
26785	8942
26786	33373
26787	7942
26788	23792
26789	11413
26790	23551
26791	30519
26792	23586
26793	46937
26794	21542
26795	37184
26796	2490
26797	25675
26798	20810
26799	24447
26800	39735
26801	54575
26802	25754
26803	2282
26804	32842
26805	39195
26806	137165
26807	31863
26808	37607
26809	30415
26810	15310
26811	9350
26812	26591
26813	12021
26814	4282
26815	18952
26816	18718
26817	6044
26818	40312
26819	14134
26820	38598
26821	71976
26822	38259
26823	38952
26824	16858
26825	37887
26826	11400
26827	34165
26828	40186
26829	2674
26830	38038
26831	17215
26832	7828
26833	68499
26834	26780
26835	1161043
26836	38284
26837	62695
26838	141598
26839	67281
26840	18005
26841	8503
26842	41218
26843	38505
26844	17201
26845	43336
26846	35871
26847	43743
26848	1167579
26849	44904
26850	86901
26851	49379
26852	14366
26853	51956
26854	33771
26855	40449
26856	109865
26857	17900
26858	14899
26859	24741
26860	59314
26861	42719
26862	38010
26863	45653
26864	8493
26865	53749
26866	58087
26867	2898989
26868	21045
26869	43009
26870	17097
26871	9243
26872	19182
26873	42298
26874	13589
26875	48045
26876	574
26877	44776
26878	83836
26879	18421
26880	5644
26881	13682
26882	78123
26883	44353
26884	6509
26885	59531
26886	22456
26887	43405
26888	46720
26889	1148
26890	53663
26891	42160
26892	9112
26893	103066
26894	7022
26895	21333
26896	38088
26897	44314
26898	33068
26899	43672
26900	34252
26901	42726
26902	26781
26903	13416
26904	31078
26905	114013
26906	40949
26907	15650
26908	29197
26909	8427
26910	4123
26911	65493
26912	27149
26913	30975
26914	33354
26915	4253
26916	13440
26917	23808
26918	33997
26919	148176
26920	16233
26921	23281
26922	63259
26923	80284
26924	40822
26925	31297
26926	16599
26927	78323
26928	51769
26929	41348
26930	61235
26931	32946
26932	63155
26933	49998
26934	14200
26935	26469
26936	11373
26937	12472
26938	44320
26939	35388
26940	5275
26941	30814
26942	25815
26943	90999
26944	40937
26945	41797
26946	12675
26947	14703
26948	38182
26949	108334
26950	12313
26951	59830
26952	52181
26953	37943
26954	2496222
26955	24480
26956	2996
26957	40218
26958	42373
26959	32524
26960	34787
26961	49064
26962	32109
26963	27471
26964	2730
26965	59454
26966	51360
26967	26865
26968	25077
26969	55745
26970	37503
26971	37847
26972	6737
26973	9721
26974	38483
26975	35048
26976	22672
26977	87030
26978	37501
26979	45206
26980	33148
26981	25667
26982	110675
26983	6993
26984	31369
26985	38016
26986	20921
26987	4675
26988	47727
26989	15063
26990	30965
26991	52191
26992	127397
26993	60882
26994	19295
26995	14246
26996	42399
26997	34304
26998	18343
26999	120331
27000	71746
27001	61379
27002	48180
27003	15260
27004	8573
27005	39332
27006	18419
27007	30024
27008	29664
27009	67135
27010	25939
27011	29862
27012	31284
27013	2333657
27014	71361
27015	40701
27016	53030
27017	38506
27018	38033
27019	18972
27020	73591
27021	50460
27022	13644
27023	80010
27024	60453
27025	42334
27026	61336
27027	13251
27028	15951
27029	15903
27030	26125
27031	42720
27032	38283
27033	36358
27034	32720
27035	30180
27036	96902
27037	11210
27038	53968
27039	9470
27040	25785
27041	18043
27042	61395
27043	23692
27044	23231
27045	33543
27046	36662
27047	38208
27048	10959
27049	23137
27050	20509
27051	36170
27052	26668
27053	20283
27054	45168
27055	9263
27056	46804
27057	11396
27058	22576
27059	10622
27060	17952
27061	47440
27062	9776
27063	27017
27064	51787
27065	41144
27066	30481
27067	106211
27068	14248
27069	58106
27070	16208
27071	39722
27072	27476
27073	47184
27074	12133
27075	46280
27076	49917
27077	116200
27078	7470
27079	9438
27080	70388
27081	34425
27082	30515
27083	22915
27084	44429
27085	19450
27086	39162
27087	40408
27088	17212
27089	45802
27090	40111
27091	45480
27092	29380
27093	125488
27094	13885
27095	46036
27096	515827
27097	44548
27098	49088
27099	14211
27100	32202
27101	17642
27102	41274
27103	15863
27104	42230
27105	704
27106	9123
27107	45830
27108	58464
27109	14856
27110	61078
27111	48906
27112	51339
27113	36312
