index	STRING_id
8686	9606.ENSP00000339918
8687	9606.ENSP00000315410
8688	9606.ENSP00000376506
8689	9606.ENSP00000369318
8690	9606.ENSP00000356737
8691	9606.ENSP00000258403
8692	9606.ENSP00000347507
8693	9606.ENSP00000256433
8694	9606.ENSP00000367705
8695	9606.ENSP00000346012
8696	9606.ENSP00000296585
8697	9606.ENSP00000358541
8698	9606.ENSP00000345436
8699	9606.ENSP00000434849
8700	9606.ENSP00000013807
8701	9606.ENSP00000378578
8702	9606.ENSP00000261942
8703	9606.ENSP00000337439
8704	9606.ENSP00000301046
8705	9606.ENSP00000398177
8706	9606.ENSP00000291572
8707	9606.ENSP00000298428
8708	9606.ENSP00000263754
8709	9606.ENSP00000308897
8710	9606.ENSP00000346437
8711	9606.ENSP00000420384
8712	9606.ENSP00000347188
8713	9606.ENSP00000326340
8714	9606.ENSP00000264883
8715	9606.ENSP00000377778
8716	9606.ENSP00000262525
8717	9606.ENSP00000349790
8718	9606.ENSP00000379065
8719	9606.ENSP00000402152
8720	9606.ENSP00000304604
8721	9606.ENSP00000268533
8722	9606.ENSP00000321386
8723	9606.ENSP00000373420
8724	9606.ENSP00000291527
8725	9606.ENSP00000283921
8726	9606.ENSP00000397002
8727	9606.ENSP00000372322
8728	9606.ENSP00000321419
8729	9606.ENSP00000351777
8730	9606.ENSP00000261708
8731	9606.ENSP00000317842
8732	9606.ENSP00000360020
8733	9606.ENSP00000381066
8734	9606.ENSP00000357980
8735	9606.ENSP00000430236
8736	9606.ENSP00000376322
8737	9606.ENSP00000368858
8738	9606.ENSP00000377303
8739	9606.ENSP00000469872
8740	9606.ENSP00000352444
8741	9606.ENSP00000379571
8742	9606.ENSP00000425582
8743	9606.ENSP00000280358
8744	9606.ENSP00000376705
8745	9606.ENSP00000386357
8746	9606.ENSP00000409964
8747	9606.ENSP00000338190
8748	9606.ENSP00000343521
8749	9606.ENSP00000357440
8750	9606.ENSP00000293406
8751	9606.ENSP00000371119
8752	9606.ENSP00000312442
8753	9606.ENSP00000249284
8754	9606.ENSP00000340797
8755	9606.ENSP00000363081
8756	9606.ENSP00000267119
8757	9606.ENSP00000337733
8758	9606.ENSP00000284110
8759	9606.ENSP00000258484
8760	9606.ENSP00000355185
8761	9606.ENSP00000403932
8762	9606.ENSP00000349577
8763	9606.ENSP00000231721
8764	9606.ENSP00000351422
8765	9606.ENSP00000357986
8766	9606.ENSP00000338127
8767	9606.ENSP00000264834
8768	9606.ENSP00000295082
8769	9606.ENSP00000219315
8770	9606.ENSP00000424038
8771	9606.ENSP00000372105
8772	9606.ENSP00000359307
8773	9606.ENSP00000355963
8774	9606.ENSP00000252825
8775	9606.ENSP00000323479
8776	9606.ENSP00000380453
8777	9606.ENSP00000297954
8778	9606.ENSP00000356146
8779	9606.ENSP00000354497
8780	9606.ENSP00000313890
8781	9606.ENSP00000391942
8782	9606.ENSP00000384396
8783	9606.ENSP00000325326
8784	9606.ENSP00000427336
8785	9606.ENSP00000368124
8786	9606.ENSP00000312631
8787	9606.ENSP00000350592
8788	9606.ENSP00000401878
8789	9606.ENSP00000349705
8790	9606.ENSP00000311127
8791	9606.ENSP00000215730
8792	9606.ENSP00000293842
8793	9606.ENSP00000304419
8794	9606.ENSP00000264703
8795	9606.ENSP00000268919
8796	9606.ENSP00000296257
8797	9606.ENSP00000468367
8798	9606.ENSP00000376548
8799	9606.ENSP00000377865
8800	9606.ENSP00000312834
8801	9606.ENSP00000215574
8802	9606.ENSP00000368678
8803	9606.ENSP00000461518
8804	9606.ENSP00000290722
8805	9606.ENSP00000315931
8806	9606.ENSP00000466420
8807	9606.ENSP00000336719
8808	9606.ENSP00000223029
8809	9606.ENSP00000264659
8810	9606.ENSP00000222250
8811	9606.ENSP00000338171
8812	9606.ENSP00000297156
8813	9606.ENSP00000299492
8814	9606.ENSP00000260952
8815	9606.ENSP00000248572
8816	9606.ENSP00000196482
8817	9606.ENSP00000251871
8818	9606.ENSP00000355556
8819	9606.ENSP00000281950
8820	9606.ENSP00000285968
8821	9606.ENSP00000236671
8822	9606.ENSP00000451112
8823	9606.ENSP00000420127
8824	9606.ENSP00000344235
8825	9606.ENSP00000329553
8826	9606.ENSP00000356438
8827	9606.ENSP00000329565
8828	9606.ENSP00000430706
8829	9606.ENSP00000352064
8830	9606.ENSP00000229395
8831	9606.ENSP00000368752
8832	9606.ENSP00000426638
8833	9606.ENSP00000348385
8834	9606.ENSP00000347742
8835	9606.ENSP00000362690
8836	9606.ENSP00000366275
8837	9606.ENSP00000353791
8838	9606.ENSP00000368727
8839	9606.ENSP00000318982
8840	9606.ENSP00000267064
8841	9606.ENSP00000328203
8842	9606.ENSP00000256509
8843	9606.ENSP00000286614
8844	9606.ENSP00000378313
8845	9606.ENSP00000302967
8846	9606.ENSP00000244043
8847	9606.ENSP00000369647
8848	9606.ENSP00000310406
8849	9606.ENSP00000340328
8850	9606.ENSP00000215479
8851	9606.ENSP00000448035
8852	9606.ENSP00000272139
8853	9606.ENSP00000262053
8854	9606.ENSP00000258034
8855	9606.ENSP00000377080
8856	9606.ENSP00000308549
8857	9606.ENSP00000264108
8858	9606.ENSP00000349629
8859	9606.ENSP00000354525
8860	9606.ENSP00000296468
8861	9606.ENSP00000296682
8862	9606.ENSP00000369840
8863	9606.ENSP00000349727
8864	9606.ENSP00000252674
8865	9606.ENSP00000356172
8866	9606.ENSP00000222122
8867	9606.ENSP00000337226
8868	9606.ENSP00000401706
8869	9606.ENSP00000367528
8870	9606.ENSP00000354680
8871	9606.ENSP00000307023
8872	9606.ENSP00000358460
8873	9606.ENSP00000335306
8874	9606.ENSP00000441624
8875	9606.ENSP00000349770
8876	9606.ENSP00000386200
8877	9606.ENSP00000263694
8878	9606.ENSP00000310205
8879	9606.ENSP00000318374
8880	9606.ENSP00000256897
8881	9606.ENSP00000348708
8882	9606.ENSP00000360773
8883	9606.ENSP00000247986
8884	9606.ENSP00000227378
8885	9606.ENSP00000306565
8886	9606.ENSP00000332340
8887	9606.ENSP00000296420
8888	9606.ENSP00000309270
8889	9606.ENSP00000215885
8890	9606.ENSP00000239151
8891	9606.ENSP00000366608
8892	9606.ENSP00000270458
8893	9606.ENSP00000260508
8894	9606.ENSP00000332247
8895	9606.ENSP00000308315
8896	9606.ENSP00000301995
8897	9606.ENSP00000325296
8898	9606.ENSP00000389087
8899	9606.ENSP00000273359
8900	9606.ENSP00000361672
8901	9606.ENSP00000432412
8902	9606.ENSP00000276533
8903	9606.ENSP00000319918
8904	9606.ENSP00000296149
8905	9606.ENSP00000380779
8906	9606.ENSP00000297632
8907	9606.ENSP00000377900
8908	9606.ENSP00000283752
8909	9606.ENSP00000262395
8910	9606.ENSP00000265572
8911	9606.ENSP00000315997
8912	9606.ENSP00000237858
8913	9606.ENSP00000470240
8914	9606.ENSP00000343445
8915	9606.ENSP00000370767
8916	9606.ENSP00000385806
8917	9606.ENSP00000379057
8918	9606.ENSP00000286733
8919	9606.ENSP00000349503
8920	9606.ENSP00000296273
8921	9606.ENSP00000344220
8922	9606.ENSP00000414558
8923	9606.ENSP00000268661
8924	9606.ENSP00000388275
8925	9606.ENSP00000381921
8926	9606.ENSP00000241600
8927	9606.ENSP00000355657
8928	9606.ENSP00000363676
8929	9606.ENSP00000372210
8930	9606.ENSP00000305524
8931	9606.ENSP00000355316
8932	9606.ENSP00000408108
8933	9606.ENSP00000365007
8934	9606.ENSP00000326301
8935	9606.ENSP00000242576
8936	9606.ENSP00000303469
8937	9606.ENSP00000258418
8938	9606.ENSP00000323595
8939	9606.ENSP00000339659
8940	9606.ENSP00000370299
8941	9606.ENSP00000229812
8942	9606.ENSP00000234091
8943	9606.ENSP00000371682
8944	9606.ENSP00000350708
8945	9606.ENSP00000342121
8946	9606.ENSP00000297056
8947	9606.ENSP00000392057
8948	9606.ENSP00000365411
8949	9606.ENSP00000347409
8950	9606.ENSP00000340171
8951	9606.ENSP00000316203
8952	9606.ENSP00000396163
8953	9606.ENSP00000243440
8954	9606.ENSP00000376899
8955	9606.ENSP00000405812
8956	9606.ENSP00000363999
8957	9606.ENSP00000216780
8958	9606.ENSP00000354688
8959	9606.ENSP00000371932
8960	9606.ENSP00000268220
8961	9606.ENSP00000413861
8962	9606.ENSP00000361918
8963	9606.ENSP00000326804
8964	9606.ENSP00000359506
8965	9606.ENSP00000267512
8966	9606.ENSP00000321617
8967	9606.ENSP00000472299
8968	9606.ENSP00000321179
8969	9606.ENSP00000265713
8970	9606.ENSP00000267584
8971	9606.ENSP00000364595
8972	9606.ENSP00000394484
8973	9606.ENSP00000334785
8974	9606.ENSP00000253031
8975	9606.ENSP00000355632
8976	9606.ENSP00000374482
8977	9606.ENSP00000216133
8978	9606.ENSP00000315664
8979	9606.ENSP00000229554
8980	9606.ENSP00000395449
8981	9606.ENSP00000293872
8982	9606.ENSP00000222902
8983	9606.ENSP00000168216
8984	9606.ENSP00000300658
8985	9606.ENSP00000365926
8986	9606.ENSP00000363970
8987	9606.ENSP00000310814
8988	9606.ENSP00000359423
8989	9606.ENSP00000364694
8990	9606.ENSP00000284523
8991	9606.ENSP00000382133
8992	9606.ENSP00000381758
8993	9606.ENSP00000373047
8994	9606.ENSP00000304501
8995	9606.ENSP00000360107
8996	9606.ENSP00000249269
8997	9606.ENSP00000248384
8998	9606.ENSP00000314499
8999	9606.ENSP00000410925
9000	9606.ENSP00000394008
9001	9606.ENSP00000398124
9002	9606.ENSP00000415774
9003	9606.ENSP00000450832
9004	9606.ENSP00000440594
9005	9606.ENSP00000331487
9006	9606.ENSP00000359534
9007	9606.ENSP00000431822
9008	9606.ENSP00000333193
9009	9606.ENSP00000319053
9010	9606.ENSP00000399968
9011	9606.ENSP00000316699
9012	9606.ENSP00000316054
9013	9606.ENSP00000395465
9014	9606.ENSP00000433290
9015	9606.ENSP00000349960
9016	9606.ENSP00000269881
9017	9606.ENSP00000307275
9018	9606.ENSP00000277225
9019	9606.ENSP00000340237
9020	9606.ENSP00000358737
9021	9606.ENSP00000361835
9022	9606.ENSP00000359398
9023	9606.ENSP00000233710
9024	9606.ENSP00000333920
9025	9606.ENSP00000262643
9026	9606.ENSP00000344012
9027	9606.ENSP00000261731
9028	9606.ENSP00000435412
9029	9606.ENSP00000274024
9030	9606.ENSP00000449535
9031	9606.ENSP00000365159
9032	9606.ENSP00000320917
9033	9606.ENSP00000312122
9034	9606.ENSP00000376127
9035	9606.ENSP00000217423
9036	9606.ENSP00000361373
9037	9606.ENSP00000272233
9038	9606.ENSP00000358784
9039	9606.ENSP00000311030
9040	9606.ENSP00000379612
9041	9606.ENSP00000297512
9042	9606.ENSP00000379514
9043	9606.ENSP00000323071
9044	9606.ENSP00000351717
9045	9606.ENSP00000252999
9046	9606.ENSP00000442046
9047	9606.ENSP00000299705
9048	9606.ENSP00000339090
9049	9606.ENSP00000305742
9050	9606.ENSP00000409316
9051	9606.ENSP00000356811
9052	9606.ENSP00000363575
9053	9606.ENSP00000337393
9054	9606.ENSP00000367615
9055	9606.ENSP00000284136
9056	9606.ENSP00000267260
9057	9606.ENSP00000353971
9058	9606.ENSP00000364114
9059	9606.ENSP00000355204
9060	9606.ENSP00000349238
9061	9606.ENSP00000439146
9062	9606.ENSP00000368295
9063	9606.ENSP00000336832
9064	9606.ENSP00000360398
9065	9606.ENSP00000378118
9066	9606.ENSP00000406579
9067	9606.ENSP00000301917
9068	9606.ENSP00000254037
9069	9606.ENSP00000385000
9070	9606.ENSP00000292530
9071	9606.ENSP00000352936
9072	9606.ENSP00000340737
9073	9606.ENSP00000303754
9074	9606.ENSP00000376309
9075	9606.ENSP00000472802
9076	9606.ENSP00000420211
9077	9606.ENSP00000351894
9078	9606.ENSP00000216129
9079	9606.ENSP00000265022
9080	9606.ENSP00000387019
9081	9606.ENSP00000263863
9082	9606.ENSP00000438095
9083	9606.ENSP00000369564
9084	9606.ENSP00000366623
9085	9606.ENSP00000247843
9086	9606.ENSP00000373846
9087	9606.ENSP00000268389
9088	9606.ENSP00000362304
9089	9606.ENSP00000255192
9090	9606.ENSP00000355537
9091	9606.ENSP00000218230
9092	9606.ENSP00000346155
9093	9606.ENSP00000330433
9094	9606.ENSP00000255175
9095	9606.ENSP00000319788
9096	9606.ENSP00000342868
9097	9606.ENSP00000315774
9098	9606.ENSP00000222800
9099	9606.ENSP00000401363
9100	9606.ENSP00000330381
9101	9606.ENSP00000409722
9102	9606.ENSP00000369568
9103	9606.ENSP00000287025
9104	9606.ENSP00000265165
9105	9606.ENSP00000246912
9106	9606.ENSP00000274496
9107	9606.ENSP00000278816
9108	9606.ENSP00000310440
9109	9606.ENSP00000357484
9110	9606.ENSP00000157600
9111	9606.ENSP00000225719
9112	9606.ENSP00000217133
9113	9606.ENSP00000085219
9114	9606.ENSP00000438284
9115	9606.ENSP00000389128
9116	9606.ENSP00000263708
9117	9606.ENSP00000261600
9118	9606.ENSP00000363019
9119	9606.ENSP00000243314
9120	9606.ENSP00000242209
9121	9606.ENSP00000212355
9122	9606.ENSP00000363149
9123	9606.ENSP00000350333
9124	9606.ENSP00000421280
9125	9606.ENSP00000360412
9126	9606.ENSP00000356465
9127	9606.ENSP00000359526
9128	9606.ENSP00000391453
9129	9606.ENSP00000364220
9130	9606.ENSP00000350894
9131	9606.ENSP00000295886
9132	9606.ENSP00000301921
9133	9606.ENSP00000301305
9134	9606.ENSP00000364731
9135	9606.ENSP00000360869
9136	9606.ENSP00000460571
9137	9606.ENSP00000437629
9138	9606.ENSP00000252934
9139	9606.ENSP00000265462
9140	9606.ENSP00000366348
9141	9606.ENSP00000311436
9142	9606.ENSP00000356476
9143	9606.ENSP00000270538
9144	9606.ENSP00000389072
9145	9606.ENSP00000216840
9146	9606.ENSP00000370737
9147	9606.ENSP00000259339
9148	9606.ENSP00000325817
9149	9606.ENSP00000341390
9150	9606.ENSP00000354468
9151	9606.ENSP00000384222
9152	9606.ENSP00000221086
9153	9606.ENSP00000253329
9154	9606.ENSP00000261332
9155	9606.ENSP00000343885
9156	9606.ENSP00000260118
9157	9606.ENSP00000354610
9158	9606.ENSP00000437878
9159	9606.ENSP00000281017
9160	9606.ENSP00000237449
9161	9606.ENSP00000256366
9162	9606.ENSP00000438895
9163	9606.ENSP00000330264
9164	9606.ENSP00000373487
9165	9606.ENSP00000284274
9166	9606.ENSP00000295899
9167	9606.ENSP00000405574
9168	9606.ENSP00000282286
9169	9606.ENSP00000354883
9170	9606.ENSP00000352835
9171	9606.ENSP00000259400
9172	9606.ENSP00000334198
9173	9606.ENSP00000387593
9174	9606.ENSP00000307297
9175	9606.ENSP00000337907
9176	9606.ENSP00000322270
9177	9606.ENSP00000339399
9178	9606.ENSP00000262507
9179	9606.ENSP00000324553
9180	9606.ENSP00000415890
9181	9606.ENSP00000288071
9182	9606.ENSP00000357973
9183	9606.ENSP00000355431
9184	9606.ENSP00000355580
9185	9606.ENSP00000412130
9186	9606.ENSP00000260323
9187	9606.ENSP00000302502
9188	9606.ENSP00000318684
9189	9606.ENSP00000362390
9190	9606.ENSP00000301042
9191	9606.ENSP00000352782
9192	9606.ENSP00000342156
9193	9606.ENSP00000262013
9194	9606.ENSP00000379353
9195	9606.ENSP00000256785
9196	9606.ENSP00000286523
9197	9606.ENSP00000359683
9198	9606.ENSP00000277517
9199	9606.ENSP00000361927
9200	9606.ENSP00000369424
9201	9606.ENSP00000347045
9202	9606.ENSP00000346412
9203	9606.ENSP00000267568
9204	9606.ENSP00000354032
9205	9606.ENSP00000353331
9206	9606.ENSP00000309565
9207	9606.ENSP00000290299
9208	9606.ENSP00000421848
9209	9606.ENSP00000341045
9210	9606.ENSP00000331310
9211	9606.ENSP00000261733
9212	9606.ENSP00000262209
9213	9606.ENSP00000262265
9214	9606.ENSP00000334448
9215	9606.ENSP00000332706
9216	9606.ENSP00000384442
9217	9606.ENSP00000261681
9218	9606.ENSP00000265801
9219	9606.ENSP00000265563
9220	9606.ENSP00000348216
9221	9606.ENSP00000283243
9222	9606.ENSP00000311697
9223	9606.ENSP00000346389
9224	9606.ENSP00000422338
9225	9606.ENSP00000353094
9226	9606.ENSP00000376865
9227	9606.ENSP00000370891
9228	9606.ENSP00000281142
9229	9606.ENSP00000364013
9230	9606.ENSP00000269593
9231	9606.ENSP00000302111
9232	9606.ENSP00000295269
9233	9606.ENSP00000469538
9234	9606.ENSP00000270176
9235	9606.ENSP00000262301
9236	9606.ENSP00000297130
9237	9606.ENSP00000261304
9238	9606.ENSP00000338093
9239	9606.ENSP00000360165
9240	9606.ENSP00000302234
9241	9606.ENSP00000260045
9242	9606.ENSP00000216968
9243	9606.ENSP00000369738
9244	9606.ENSP00000262056
9245	9606.ENSP00000332886
9246	9606.ENSP00000293308
9247	9606.ENSP00000389277
9248	9606.ENSP00000411459
9249	9606.ENSP00000260803
9250	9606.ENSP00000362784
9251	9606.ENSP00000316357
9252	9606.ENSP00000252015
9253	9606.ENSP00000250896
9254	9606.ENSP00000315011
9255	9606.ENSP00000320378
9256	9606.ENSP00000305133
9257	9606.ENSP00000264896
9258	9606.ENSP00000297265
9259	9606.ENSP00000262370
9260	9606.ENSP00000375977
9261	9606.ENSP00000275423
9262	9606.ENSP00000440655
9263	9606.ENSP00000265350
9264	9606.ENSP00000373873
9265	9606.ENSP00000282251
9266	9606.ENSP00000312506
9267	9606.ENSP00000322788
9268	9606.ENSP00000401946
9269	9606.ENSP00000046087
9270	9606.ENSP00000353575
9271	9606.ENSP00000335529
9272	9606.ENSP00000327758
9273	9606.ENSP00000273145
9274	9606.ENSP00000274335
9275	9606.ENSP00000357624
9276	9606.ENSP00000322801
9277	9606.ENSP00000310521
9278	9606.ENSP00000252854
9279	9606.ENSP00000379157
9280	9606.ENSP00000360688
9281	9606.ENSP00000367407
9282	9606.ENSP00000357218
9283	9606.ENSP00000340937
9284	9606.ENSP00000235329
9285	9606.ENSP00000429084
9286	9606.ENSP00000285679
9287	9606.ENSP00000293273
9288	9606.ENSP00000270257
9289	9606.ENSP00000267803
9290	9606.ENSP00000367439
9291	9606.ENSP00000256379
9292	9606.ENSP00000344668
9293	9606.ENSP00000235933
9294	9606.ENSP00000280527
9295	9606.ENSP00000385481
9296	9606.ENSP00000306637
9297	9606.ENSP00000303915
9298	9606.ENSP00000256649
9299	9606.ENSP00000219252
9300	9606.ENSP00000371084
9301	9606.ENSP00000357883
9302	9606.ENSP00000361027
9303	9606.ENSP00000333821
9304	9606.ENSP00000287647
9305	9606.ENSP00000360129
9306	9606.ENSP00000387699
9307	9606.ENSP00000396937
9308	9606.ENSP00000336587
9309	9606.ENSP00000014914
9310	9606.ENSP00000365505
9311	9606.ENSP00000367454
9312	9606.ENSP00000170168
9313	9606.ENSP00000295117
9314	9606.ENSP00000281623
9315	9606.ENSP00000434241
9316	9606.ENSP00000341610
9317	9606.ENSP00000337425
9318	9606.ENSP00000367265
9319	9606.ENSP00000312702
9320	9606.ENSP00000318176
9321	9606.ENSP00000354416
9322	9606.ENSP00000360569
9323	9606.ENSP00000353078
9324	9606.ENSP00000252453
9325	9606.ENSP00000268206
9326	9606.ENSP00000362442
9327	9606.ENSP00000337632
9328	9606.ENSP00000333640
9329	9606.ENSP00000332139
9330	9606.ENSP00000267377
9331	9606.ENSP00000259873
9332	9606.ENSP00000380184
9333	9606.ENSP00000253754
9334	9606.ENSP00000356828
9335	9606.ENSP00000360689
9336	9606.ENSP00000222390
9337	9606.ENSP00000401502
9338	9606.ENSP00000396527
9339	9606.ENSP00000296786
9340	9606.ENSP00000221327
9341	9606.ENSP00000362334
9342	9606.ENSP00000265299
9343	9606.ENSP00000363232
9344	9606.ENSP00000234071
9345	9606.ENSP00000378897
9346	9606.ENSP00000218721
9347	9606.ENSP00000218089
9348	9606.ENSP00000272134
9349	9606.ENSP00000363972
9350	9606.ENSP00000242210
9351	9606.ENSP00000291532
9352	9606.ENSP00000278314
9353	9606.ENSP00000252252
9354	9606.ENSP00000272852
9355	9606.ENSP00000222305
9356	9606.ENSP00000358089
9357	9606.ENSP00000200691
9358	9606.ENSP00000296658
9359	9606.ENSP00000358374
9360	9606.ENSP00000244741
9361	9606.ENSP00000363397
9362	9606.ENSP00000330842
9363	9606.ENSP00000251102
9364	9606.ENSP00000443772
9365	9606.ENSP00000269214
9366	9606.ENSP00000354201
9367	9606.ENSP00000270112
9368	9606.ENSP00000360493
9369	9606.ENSP00000376930
9370	9606.ENSP00000368264
9371	9606.ENSP00000370443
9372	9606.ENSP00000416015
9373	9606.ENSP00000325414
9374	9606.ENSP00000361731
9375	9606.ENSP00000220325
9376	9606.ENSP00000358059
9377	9606.ENSP00000360485
9378	9606.ENSP00000375091
9379	9606.ENSP00000334187
9380	9606.ENSP00000326366
9381	9606.ENSP00000250160
9382	9606.ENSP00000336552
9383	9606.ENSP00000264433
9384	9606.ENSP00000254616
9385	9606.ENSP00000369654
9386	9606.ENSP00000391372
9387	9606.ENSP00000354387
9388	9606.ENSP00000290294
9389	9606.ENSP00000369395
9390	9606.ENSP00000471000
9391	9606.ENSP00000318128
9392	9606.ENSP00000344115
9393	9606.ENSP00000386717
9394	9606.ENSP00000314343
9395	9606.ENSP00000364976
9396	9606.ENSP00000344460
9397	9606.ENSP00000290101
9398	9606.ENSP00000215375
9399	9606.ENSP00000339109
9400	9606.ENSP00000406909
9401	9606.ENSP00000340191
9402	9606.ENSP00000290231
9403	9606.ENSP00000392762
9404	9606.ENSP00000301067
9405	9606.ENSP00000369218
9406	9606.ENSP00000345341
9407	9606.ENSP00000385638
9408	9606.ENSP00000387233
9409	9606.ENSP00000379680
9410	9606.ENSP00000380251
9411	9606.ENSP00000365318
9412	9606.ENSP00000246117
9413	9606.ENSP00000278833
9414	9606.ENSP00000403936
9415	9606.ENSP00000221980
9416	9606.ENSP00000310189
9417	9606.ENSP00000345147
9418	9606.ENSP00000313384
9419	9606.ENSP00000373684
9420	9606.ENSP00000287322
9421	9606.ENSP00000299339
9422	9606.ENSP00000330838
9423	9606.ENSP00000316854
9424	9606.ENSP00000301159
9425	9606.ENSP00000347358
9426	9606.ENSP00000313582
9427	9606.ENSP00000351813
9428	9606.ENSP00000271715
9429	9606.ENSP00000304767
9430	9606.ENSP00000252590
9431	9606.ENSP00000364965
9432	9606.ENSP00000341141
9433	9606.ENSP00000280056
9434	9606.ENSP00000269703
9435	9606.ENSP00000352547
9436	9606.ENSP00000264380
9437	9606.ENSP00000365081
9438	9606.ENSP00000343428
9439	9606.ENSP00000299022
9440	9606.ENSP00000359396
9441	9606.ENSP00000225174
9442	9606.ENSP00000281092
9443	9606.ENSP00000311688
9444	9606.ENSP00000369217
9445	9606.ENSP00000439594
9446	9606.ENSP00000257765
9447	9606.ENSP00000376792
9448	9606.ENSP00000238561
9449	9606.ENSP00000255764
9450	9606.ENSP00000216267
9451	9606.ENSP00000359818
9452	9606.ENSP00000276893
9453	9606.ENSP00000225573
9454	9606.ENSP00000333656
9455	9606.ENSP00000372025
9456	9606.ENSP00000222481
9457	9606.ENSP00000462116
9458	9606.ENSP00000216442
9459	9606.ENSP00000418018
9460	9606.ENSP00000340330
9461	9606.ENSP00000376945
9462	9606.ENSP00000306894
9463	9606.ENSP00000295727
9464	9606.ENSP00000320709
9465	9606.ENSP00000220514
9466	9606.ENSP00000265807
9467	9606.ENSP00000240619
9468	9606.ENSP00000415183
9469	9606.ENSP00000374036
9470	9606.ENSP00000431914
9471	9606.ENSP00000354877
9472	9606.ENSP00000347834
9473	9606.ENSP00000344635
9474	9606.ENSP00000307684
9475	9606.ENSP00000217260
9476	9606.ENSP00000312946
9477	9606.ENSP00000272462
9478	9606.ENSP00000225688
9479	9606.ENSP00000270452
9480	9606.ENSP00000319977
9481	9606.ENSP00000360025
9482	9606.ENSP00000353920
9483	9606.ENSP00000300737
9484	9606.ENSP00000369500
9485	9606.ENSP00000221232
9486	9606.ENSP00000374507
9487	9606.ENSP00000243913
9488	9606.ENSP00000313571
9489	9606.ENSP00000354573
9490	9606.ENSP00000360988
9491	9606.ENSP00000423115
9492	9606.ENSP00000277540
9493	9606.ENSP00000464034
9494	9606.ENSP00000256593
9495	9606.ENSP00000262102
9496	9606.ENSP00000386921
9497	9606.ENSP00000239316
9498	9606.ENSP00000263360
9499	9606.ENSP00000276033
9500	9606.ENSP00000357087
9501	9606.ENSP00000467843
9502	9606.ENSP00000260184
9503	9606.ENSP00000343000
9504	9606.ENSP00000318409
9505	9606.ENSP00000257570
9506	9606.ENSP00000255688
9507	9606.ENSP00000334851
9508	9606.ENSP00000382688
9509	9606.ENSP00000259211
9510	9606.ENSP00000310033
9511	9606.ENSP00000366898
9512	9606.ENSP00000379330
9513	9606.ENSP00000247270
9514	9606.ENSP00000351575
9515	9606.ENSP00000366493
9516	9606.ENSP00000368920
9517	9606.ENSP00000352565
9518	9606.ENSP00000358106
9519	9606.ENSP00000223073
9520	9606.ENSP00000307235
9521	9606.ENSP00000339906
9522	9606.ENSP00000303532
9523	9606.ENSP00000367878
9524	9606.ENSP00000387123
9525	9606.ENSP00000396320
9526	9606.ENSP00000376871
9527	9606.ENSP00000338990
9528	9606.ENSP00000417548
9529	9606.ENSP00000279101
9530	9606.ENSP00000401802
9531	9606.ENSP00000362576
9532	9606.ENSP00000218224
9533	9606.ENSP00000397947
9534	9606.ENSP00000295981
9535	9606.ENSP00000261692
9536	9606.ENSP00000296456
9537	9606.ENSP00000387088
9538	9606.ENSP00000351333
9539	9606.ENSP00000405738
9540	9606.ENSP00000355465
9541	9606.ENSP00000262888
9542	9606.ENSP00000447879
9543	9606.ENSP00000329794
9544	9606.ENSP00000392147
9545	9606.ENSP00000267750
9546	9606.ENSP00000430237
9547	9606.ENSP00000282026
9548	9606.ENSP00000226798
9549	9606.ENSP00000434939
9550	9606.ENSP00000308012
9551	9606.ENSP00000222266
9552	9606.ENSP00000419901
9553	9606.ENSP00000386167
9554	9606.ENSP00000362095
9555	9606.ENSP00000258969
9556	9606.ENSP00000363944
9557	9606.ENSP00000229134
9558	9606.ENSP00000364794
9559	9606.ENSP00000228850
9560	9606.ENSP00000322304
9561	9606.ENSP00000269122
9562	9606.ENSP00000297186
9563	9606.ENSP00000302079
9564	9606.ENSP00000436496
9565	9606.ENSP00000381206
9566	9606.ENSP00000353452
9567	9606.ENSP00000367721
9568	9606.ENSP00000409932
9569	9606.ENSP00000407546
9570	9606.ENSP00000243501
9571	9606.ENSP00000247956
9572	9606.ENSP00000230671
9573	9606.ENSP00000286809
9574	9606.ENSP00000262904
9575	9606.ENSP00000342793
9576	9606.ENSP00000282561
9577	9606.ENSP00000304923
9578	9606.ENSP00000268154
9579	9606.ENSP00000412064
9580	9606.ENSP00000316609
9581	9606.ENSP00000269829
9582	9606.ENSP00000403683
9583	9606.ENSP00000344724
9584	9606.ENSP00000315477
9585	9606.ENSP00000363313
9586	9606.ENSP00000269095
9587	9606.ENSP00000379363
9588	9606.ENSP00000265634
9589	9606.ENSP00000303366
9590	9606.ENSP00000203001
9591	9606.ENSP00000220616
9592	9606.ENSP00000295641
9593	9606.ENSP00000357668
9594	9606.ENSP00000315397
9595	9606.ENSP00000387006
9596	9606.ENSP00000165524
9597	9606.ENSP00000370376
9598	9606.ENSP00000362116
9599	9606.ENSP00000359310
9600	9606.ENSP00000431165
9601	9606.ENSP00000356243
9602	9606.ENSP00000321971
9603	9606.ENSP00000441691
9604	9606.ENSP00000297338
9605	9606.ENSP00000312837
9606	9606.ENSP00000269080
9607	9606.ENSP00000339933
9608	9606.ENSP00000353151
9609	9606.ENSP00000211122
9610	9606.ENSP00000299667
9611	9606.ENSP00000071281
9612	9606.ENSP00000328940
9613	9606.ENSP00000277165
9614	9606.ENSP00000421725
9615	9606.ENSP00000222812
9616	9606.ENSP00000345824
9617	9606.ENSP00000356155
